,created_at,text,source,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,country,full_name,Timeline,cleaned_tweet_text,LDA_clean_text,EMPATH_scores,Hesitation,Sorrow,Faith,Contentment,Anticipation,Rage,Vaccine Rollout,Inequities,Health Effects,Misinformation,final_category
1715,2020-12-27,"2️⃣5️⃣1️⃣ DAYS until Hawkeye 🏈 

Get vaccinated and pack Kinnick! https://t.co/tYjN3MRK96",Twitter for iPhone,49,11,508,3,United States,"Coralville, IA",During_Dec,hawkeye vaccinated kinnick,hawkeye kinnick,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1716,2020-12-21,Gaga has been the true vaccine this whole time. https://t.co/LEIyrDXi8c,Twitter for iPhone,65,5,563,0,United States,"Savannah, GA",During_Dec,vaccine whole,whole,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1717,2020-12-20,When this starts  pandemic denialism and the dystopian collapse of societal systems are about to have an interesting conversation with one another. #Covid_19 #vaccines #pandemic #CovidVaccines #Covid_Tier https://t.co/DhsGvskxxK,Twitter for Android,1,0,0,0,United States,"Parkersburg, WV",During_Dec,starts pandemic denialism dystopian collapse societal systems interesting conversation another covid19 vaccines pandemic covidvaccines covidtier,starts denialism dystopian collapse societal systems interesting conversation another covid19 covidvaccines covidtier,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1718,2020-12-30,"It would be the best gift of the year if @pfizer @moderna_tx @AstraZeneca donate 100,000 vaccines to vaccinate #Syrian healthcare workers who are dying everyday because of #COVID19 infection to prevent the free fall of their war-torn fragile country @MedGlobalOrg",Twitter for iPhone,72,9,136,8,United States,"Burr Ridge, IL",During_Dec,would donate vaccines vaccinate syrian healthcare workers dying everyday covid19 infection prevent wartorn fragile country,would donate syrian healthcare workers dying everyday covid19 infection prevent wartorn fragile country,"{'Hesitation': 0.0, 'Sorrow': 0.06666666666666667, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sorrow
1719,2020-12-21,How can 18th century French peasants stage an entire revolution but we can’t even get healthcare/a vaccine/stimulus,Twitter for iPhone,81,7,769,6,United States,"Atlanta, GA",During_Dec,century french peasants stage entire revolution healthcarea vaccinestimulus,century french peasants stage entire revolution healthcarea vaccinestimulus,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1720,2020-12-19,"We did a thing 

#CovidVaccine #💉

Also, only suspected side effect: bad hair day 💇🏻‍♂️ (just me) https://t.co/EAkpPsUy1J",Twitter for iPhone,1,2,95,0,United States,"Atlanta, GA",During_Dec,thing covidvaccine suspected effect,thing suspected effect,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1721,2020-12-18,"That first batch of the Covid vaccinations almost like the first batch of gaming systems, you gotta wait until they get them bugs out first before you get em...thought we all knew this😂😆",Twitter for iPhone,65,0,337,3,United States,"Atlanta, GA",During_Dec,first batch covid vaccinations almost first batch gaming systems gotta first emthought,first batch almost first batch gaming systems gotta first emthought,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1722,2020-12-24,How will the country vaccinate the millions of Black and brown people who are not only dying at higher rates from Covid-19 but living in pharmacy and healthcare deserts? We considered them and we wrote about it. https://t.co/DussvLtyqk,Twitter for iPhone,57,0,87,0,United States,"Atlanta, GA",During_Dec,country vaccinate millions black brown people dying higher rates covid19 living pharmacy healthcare deserts considered wrote,country millions black brown people dying higher rates covid19 living pharmacy healthcare deserts considered wrote,"{'Hesitation': 0.0, 'Sorrow': 0.0625, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sorrow
1723,2020-12-18,"Side effect of #COVID19Vaccine: 
ABSOLUTE JUBILATION🥳, OVERFLOWING GRATITUDE🙏🏼, AND SIGNIFICANT CHRISTMAS CHEER🎄 (w a sprinkle of post-call delirium)

mRNA, get translating cus we’ve got another date in 21 days! 😘🥰😍

#TrustScience #Vaccinated #Hopeful https://t.co/ue53DlROaA",Twitter for iPhone,0,3,19,0,United States,"Atlanta, GA",During_Dec,effect covid19vaccine absolute jubilation overflowing gratitude significant christmas cheer sprinkle postcall delirium translating another trustscience vaccinated hopeful,effect covid19vaccine absolute jubilation overflowing gratitude significant christmas cheer sprinkle postcall delirium translating another trustscience hopeful,"{'Hesitation': 0.058823529411764705, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.058823529411764705, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,Hesitation
1724,2020-12-19,Are you taking the COVID vaccine? Like for yes. RT for no.,Twitter for iPhone,63,1,53,4,United States,"Atlanta, GA",During_Dec,taking covid vaccine,taking,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1725,2020-12-18,"The White House #COVID report, “is a clear indictment of @GovRonDeSantis’ pursuit of herd immunity. The report recognized that Florida has ‘unrelenting community spread and inadequate mitigation.’ 1/2
https://t.co/RBXinBjz8o",Twitter for iPhone,134,27,301,15,United States,"Tallahassee, FL",During_Dec,white house covid report clear indictment pursuit immunity report recognized florida unrelenting community spread inadequate mitigation,white house report clear indictment pursuit report recognized florida unrelenting community spread inadequate mitigation,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1726,2020-12-24,Prepping COVID-19 vaccines and spreading holiday cheer 🎄🌟 https://t.co/Z55Ox0yB2Q,Twitter for iPhone,1,1,11,0,United States,Vanderbilt University Medical Center,During_Dec,prepping covid19 vaccines spreading holiday cheer,prepping covid19 spreading holiday cheer,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1727,2020-12-22,"Covid Vaccine:
Got my first dose of #covidvacccine (Pfizer) today.
2nd dose recommended after 3 weeks for optimal protection.
No side effects so far.
#COVID19 https://t.co/Wm3DsBjnMr",Twitter for Android,32,22,938,2,United States,"Opelika, AL",During_Dec,covid vaccine first covidvacccine pfizer today recommended weeks optimal protection effects covid19,first covidvacccine today recommended weeks optimal protection effects covid19,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1728,2020-12-20,if you’ve drank pittsburg tap water you do not need to worry ab what’s in the vaccine,Twitter for iPhone,64,2,409,4,United States,"Pittsburg, KS",During_Dec,youve drank pittsburg water worry whats vaccine,youve drank pittsburg water worry whats,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1729,2020-12-23,"Kettering Health is latest network in region to start administering COVID-19 vaccines, this afternoon https://t.co/22Jmj86C6m",Twitter for iPhone,1,0,3,0,United States,"Kettering, OH",During_Dec,kettering health latest network region start administering covid19 vaccines afternoon,kettering health latest network region start administering covid19 afternoon,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1730,2020-12-20,Bold of public health professionals to correctly indicate that prisoners in the United States should receive COVID-19 vaccines before politicians despite knowing damn well that was never going to happen after 40 years of weaponizing tough-on-crime rhetoric.,Twitter for iPhone,0,0,6,0,United States,"Thornton, CO",During_Dec,public health professionals correctly indicate prisoners united states receive covid19 vaccines politicians despite knowing never going happen years weaponizing toughoncrime rhetoric,public health professionals correctly indicate prisoners united states receive covid19 politicians despite knowing never going happen years weaponizing toughoncrime rhetoric,"{'Hesitation': 0.047619047619047616, 'Sorrow': 0.047619047619047616, 'Faith': 0.0, 'Contentment': 0.047619047619047616, 'Anticipation': 0.047619047619047616, 'Rage': 0.047619047619047616, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,Sorrow
1731,2020-12-24,"#vaccines #science #covid_19 The vaccines are safe. Just done faster than ever before due to building on prior research, and most importantly- MASSIVE GOVERNMENTAL and PRIVATE FUNDING. It's all about money and societal will. https://t.co/N1jUn912UJ",Twitter for iPhone,0,0,2,0,United States,"Oakland, CA",During_Dec,vaccines science covid19 vaccines faster building prior research importantly massive governmental private funding money societal,science covid19 faster building prior research importantly massive governmental private funding money societal,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1732,2020-12-29,@RNickGorton @MaaloufMD I’ve been saying this for months: “it’s all fine and dandy until it’s not.” Especially with a virus that spreads among asymptotic carriers the way SARS-CoV-2 does 😬,Twitter for iPhone,0,0,6,0,United States,"Silver Spring, MD",During_Dec,saying months dandy especially virus spreads among asymptotic carriers sarscov2,saying months dandy especially virus spreads among asymptotic carriers sarscov2,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1733,2020-12-22,"This package also gives assistance to families, schools and healthcare providers.

No amount of government spending can replace a fully functioning economy free of lockdowns. But I am confident this will help bridge the gap until COVID-19 vaccines can be widely distributed.",Twitter for iPhone,0,8,3,0,United States,"Silver Spring, MD",During_Dec,package gives assistance families schools healthcare providers amount government spending replace fully functioning economy lockdowns confident bridge covid19 vaccines widely distributed,package gives assistance families schools healthcare providers amount government spending replace fully functioning economy lockdowns confident bridge covid19 widely distributed,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.047619047619047616, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,Vaccine Rollout
1734,2020-12-20,There really is just something about people who downplayed the coronavirus getting the first vaccines that hits different,Twitter for iPhone,32,15,369,1,United States,"Oklahoma City, OK",During_Dec,really something people downplayed coronavirus getting first vaccines different,really something people downplayed getting first different,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1735,2020-12-19,If you ever drank Draft beer in the Queens at Upton Park don't worry what's in the vaccine,Twitter for Android,45,49,621,11,United States,"Henderson, NV",During_Dec,drank draft queens upton worry whats vaccine,drank draft queens upton worry whats,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1736,2020-12-21,"@TraceyM0802 The most important part of your tweet is that you can smell the odor of cannabis, which means it is unlikely that you are infected with SARS-CoV-2.",Twitter for iPhone,0,2,4,0,United States,"Branford, CT",During_Dec,important tweet smell cannabis means unlikely infected sarscov2,important tweet smell cannabis means unlikely infected sarscov2,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1737,2020-12-20,"Make no mistake, giving vaccines to all of the sycophantic GOP COVID deniers/anti-masker/superspreaders while we mourn our dead and have Zoom fucking Christmas is psychological abuse.",Twitter for iPhone,202,27,975,24,United States,"Grosse Pointe Park, MI",During_Dec,mistake giving vaccines sycophantic covid deniersantimaskersuperspreaders mourn fucking christmas psychological abuse,mistake giving sycophantic deniersantimaskersuperspreaders mourn fucking christmas psychological abuse,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1738,2020-12-20,"COVID-19 is spreading virtually unchecked through Illinois prisons. Vaccines are on the way— it will prisoners get them?

Join me and a great panel of speakers examining this issue Monday, 11:30–12:30!

https://t.co/kGMXnRMYTL https://t.co/WxaKb9LT44",Twitter for iPhone,6,0,7,1,United States,"Chicago, IL",During_Dec,covid19 spreading virtually unchecked illinois prisons vaccines prisoners great panel speakers examining issue monday,covid19 spreading virtually unchecked illinois prisons prisoners great panel speakers examining issue monday,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.07142857142857142, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,Contentment
1739,2020-12-24,"Thank you to @ChiPublicHealth for always sharing the best information.  COVID-19 vaccines will be an important tool to help stop the pandemic. Know the facts Right pointing backhand index https://t.co/s3OsSrwAqA

#ProtectChicago #protegeachicago https://t.co/CjMk1jULlI",Hootsuite Inc.,0,0,3,0,United States,"Chicago, IL",During_Dec,thank always sharing information covid19 vaccines important pandemic facts right pointing backhand index protectchicago protegeachicago,thank always sharing information covid19 important facts right pointing backhand index protectchicago protegeachicago,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1740,2020-12-22,"CDC SAYS BASED ON MUTATIONS, SARS-COV-2 VARIANT STRAIN HAS BEEN PREDICTED TO POTENTIALLY BE MORE RAPIDLY TRANSMISSIBLE THAN OTHER CIRCULATING SARS-COV-2 STRAINS",Twitter for iPhone,1,0,0,0,United States,"Chicago, IL",During_Dec,based mutations sarscov2 variant strain predicted potentially rapidly transmissible circulating sarscov2 strains,based mutations sarscov2 variant strain predicted potentially rapidly transmissible circulating sarscov2 strains,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.08333333333333333, 'Misinformation': 0.08333333333333333}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,Misinformation
1741,2020-12-26,They must have done a great job eradicating SARS-CoV-2? https://t.co/mdS4d2nSfO,Twitter for iPhone,0,0,2,0,United States,"Chicago, IL",During_Dec,great eradicating sarscov2,great eradicating sarscov2,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.3333333333333333, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Contentment
1742,2020-12-19,"Is a side effect of the vaccine tearing up at tweets like these?

Asking for a friend... https://t.co/6p3X492rZ4",Twitter for iPhone,0,0,23,0,United States,"Chicago, IL",During_Dec,effect vaccine tearing tweets asking friend,effect tearing tweets asking friend,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1743,2020-12-23,Let the ultra-rich and influential skip the line for Covid-19 vaccines? Hear me out https://t.co/UEGtf4N38G via @statnews,Twitter for iPhone,0,0,1,0,United States,"Chicago, IL",During_Dec,ultrarich influential covid19 vaccines,ultrarich influential covid19,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1744,2020-12-23,"And 👏🏾 there 👏🏾 it 👏🏾

About 200 doses of the Moderna COVID-19 vaccines were distributed during a @LFCHD to drive thru today to healthcare workers who aren't affiliated with a hospital. https://t.co/VykoYXvIru",Twitter for Android,0,0,3,0,United States,"Kentucky, USA",During_Dec,doses moderna covid19 vaccines distributed drive today healthcare workers arent affiliated hospital,doses covid19 distributed drive today healthcare workers arent affiliated hospital,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1745,2020-12-19,"Me: I got my vaccine! 🥳

Fam: any side effects?

Me: nope. can’t even feel the microchip!

Fam:

Me: 🤣🤣🤣

Fam: 

Me: seriously, guys. there’s no microchip.",Twitter for iPhone,29,15,700,4,United States,"Kentucky, USA",During_Dec,vaccine effects microchip seriously theres microchip,effects microchip seriously theres microchip,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.16666666666666666, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,Rage
1746,2020-12-20,FDA Commissioner: COVID-19 vaccines may change speed of future authorizations https://t.co/L9Dd2va4wC,Twitter for Android,0,0,2,0,United States,"Kentucky, USA",During_Dec,commissioner covid19 vaccines change speed future authorizations,commissioner covid19 change speed future authorizations,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1747,2020-12-21,Ky. long-term care facilities begin receiving COVID-19 vaccines https://t.co/FehIfu6f7L,Twitter for Android,0,0,1,0,United States,"Kentucky, USA",During_Dec,longterm facilities begin receiving covid19 vaccines,longterm facilities begin receiving covid19,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.16666666666666666, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,Vaccine Rollout
1748,2020-12-20,"OLIVE BRANCH, MS: On a gray day at the massive McKesson complex, a FedEx truck and police escort prepare to leave with one of the first shipments of Moderna’s vaccine in the nation. #NBCNews https://t.co/hEBP6usacn",Twitter for iPhone,70,12,413,10,United States,"Mississippi, USA",During_Dec,olive branch massive mckesson complex fedex truck police escort prepare leave first shipments modernas vaccine nation nbcnews,olive branch massive mckesson complex fedex truck police escort prepare leave first shipments modernas nation nbcnews,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.058823529411764705, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,Anticipation
1749,2020-12-20,"U.S. Marshals in position, preparing to escort the first Moderna vaccine from an unmarked warehouse in Mississippi. https://t.co/PzzWdSxl2g",Twitter for iPhone,17,2,113,6,United States,"Mississippi, USA",During_Dec,marshals position preparing escort first moderna vaccine unmarked warehouse mississippi,marshals position preparing escort first unmarked warehouse mississippi,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1750,2020-12-20,"If you ever partied here, you don’t need to worry about what’s in the COVID vaccine https://t.co/9RBrZJ97Js",Twitter for iPhone,79,9,286,20,United States,"Virginia, USA",During_Dec,partied worry whats covid vaccine,partied worry whats,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1751,2020-12-20,"Right. B/c the #CCP &amp; #DeepStateCabal worked for years on this 19th #SARS_CoV_2 virus &amp; whomever controls the viruses &amp; vaccines, controls the world. So, do what this proven liar says, or else. #StopTheSteaI2020 https://t.co/4pv6YP0cL3",Twitter for iPhone,0,0,0,0,United States,"Virginia, USA",During_Dec,right deepstatecabal worked years sarscov2 virus whomever controls viruses vaccines controls world proven stopthesteai2020,right deepstatecabal worked years sarscov2 virus whomever controls viruses controls world proven stopthesteai2020,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
1752,2020-12-21,"The Vatican released a note today on the ""morality of using some of the COVID-19 vaccines."" Here is the link to the multilingual document:
https://t.co/pDDwYAv6Zd #nwiowacatholic https://t.co/yRzjbYDFQA",Twitter for iPhone,1,0,2,0,United States,"Sioux City, IA",During_Dec,vatican released today morality using covid19 vaccines multilingual document nwiowacatholic,vatican released today morality using covid19 multilingual document nwiowacatholic,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.1, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,Inequities
